H21_Cycle_Num,H21_Cycle_Life(%),H21_C_Rest_Start_Volt(V),H21_C_Rest_End_Volt(V),H21_D_Rest_Start_Volt(V),H21_D_Rest_End_Volt(V),H21_CC_Chg_Cur(A),H21_CC_Chg_Volt(V),H21_CC_Chg_CapaCity(Ah),H21_CC_Chg_Energy(Wh),H21_CC_Chg_Time(s),H21_CCCV_Chg_Cur(A),H21_CCCV_Chg_Volt(V),H21_CCCV_Chg_CapaCity(Ah),H21_CCCV_Chg_Energy(Wh),H21_CCCV_Chg_Time(s),H21_CV_Chg_Time(s),H21_CC_Dischg_Cur(A),H21_CC_Dischg_Volt(V),H21_CC_Dischg_CapaCity(Ah),H21_CC_Dischg_Energy(Wh),H21_CC_Dischg_Time(s),H21_Volt_CC_DChg_00s,H21_Volt_CC_DChg_10s,H21_Rin(ohm),DChg_IR,Chg_IR
449,81.84590842258011,4.1951,4.184,2.7225,3.1693,2.5,4.1989,3.0488020000000002,11.76581422222222,4390.0,0.1,4.1995,3.978362666666667,15.669504000000002,9071.900000000001,4681.9000000000015,-5.0,2.499,3.974497333333333,13.630924444444444,2861.7000000000003,3.9741,3.8873,0.017359999999999952,0.04198000000000004,0.4118400000000001
450,81.78037765309236,4.1948,4.1837,2.7241,3.1699,2.5000999999999998,4.1973,3.041871111111111,11.736956444444443,4380.0,0.1,4.1995,3.975240888888889,15.65663288888889,9054.2,4674.200000000001,-4.9996,2.5,3.971315111111111,13.617307555555556,2859.4,3.9598,3.886,0.01476118089447153,0.04478358268661493,0.4109435622575098
451,81.70593250239219,4.1951,4.1837,2.7194,3.1711,2.5000999999999998,4.1989,3.041873777777778,11.739559111111111,4380.0,0.1,4.1995,3.9722142222222225,15.646522666666666,9069.2,4689.200000000001,-5.0,2.5,3.9677,13.596727111111111,2856.8,3.9772,3.8833,0.01877999999999993,0.041300000000000024,0.41110355585776576
452,81.84370270813226,4.1954,4.1843,2.7101,3.1687,2.5000999999999998,4.1976,3.048929333333333,11.764229333333333,4390.0,0.1,4.1998,3.971707555555556,15.639468444444445,8968.400000000001,4578.4000000000015,-5.0,2.4996,3.9743902222222225,13.651138666666666,2861.5,3.9698,3.895,0.01496000000000004,0.04290000000000003,0.41154353825846995
453,81.84073734928951,4.1954,4.1843,2.7092,3.1687,2.5003,4.1989,3.062872888888889,11.816072,4410.0,0.1,4.1998,3.9755297777777776,15.648912000000001,8938.6,4528.6,-5.0,2.4993,3.974246222222222,13.654985777777778,2861.4,3.9809,3.8966,0.016860000000000052,0.04068000000000005,0.4120305563332401
454,81.72832828352857,4.1954,4.1846,2.7232,3.1699,2.5003,4.1989,3.0628664444444444,11.815836444444443,4410.0,0.1,4.1998,3.9750608888888888,15.646737777777778,8930.400000000001,4520.4000000000015,-5.0,2.4996,3.968787555555556,13.631376,2857.5,3.9735,3.8966,0.015380000000000038,0.042219999999999924,0.4115506139263288
455,81.53285256080244,4.1948,4.1837,2.7117,3.1724,2.5000999999999998,4.1973,3.027999555555556,11.683633777777775,4360.0,0.1,4.1995,3.9672546666666664,15.628012444444444,9126.300000000001,4766.300000000001,-4.9996,2.4993,3.959295111111111,13.565393777777775,2850.8,3.9605,3.8826,0.015581246499719993,0.044643571485718826,0.40994360225590987
456,81.47899102750141,4.1954,4.1837,2.7207,3.173,2.5000999999999998,4.1989,3.027963555555556,11.689690666666667,4360.0,0.1,4.1995,3.961376,15.609543111111112,9103.400000000001,4743.4000000000015,-4.9996,2.5,3.956679555555556,13.554960888888889,2848.9,3.9688,3.8829,0.017181374509960816,0.04298343867509403,0.41034358625654976
457,81.43277169985991,4.1951,4.1837,2.7129,3.1733,2.5000999999999998,4.1979,3.0210164444444443,11.662359111111112,4350.0,0.1,4.1995,3.9582626666666667,15.598298666666668,9102.900000000001,4752.9000000000015,-5.0,2.4993,3.954435111111111,13.54704,2847.3,3.9608,3.8829,0.015580000000000016,0.04458000000000002,0.4098236070557178
458,81.5136784040878,4.1954,4.184,2.7167,3.1721,2.5000999999999998,4.1976,3.0140755555555563,11.635923555555555,4340.0,0.09997,4.1995,3.957127111111111,15.59622826666667,9159.7,4819.700000000001,-5.0,2.5,3.958364,13.580476444444445,2850.0,3.9738,3.8882,0.01712000000000007,0.04203999999999999,0.410183592656294
459,81.55415921322806,4.1954,4.1843,2.7219,3.1715,2.5000999999999998,4.1989,3.041963555555556,11.740624,4380.0,0.09998,4.1995,3.960561066666666,15.59835733333333,8979.6,4599.6,-5.0003,2.4996,3.960329777777778,13.599524444444443,2851.4,3.9691,3.8938,0.015059096454212731,0.043037417754934755,0.4109435622575098
460,81.53773075914559,4.1954,4.1843,2.7207,3.1718,2.5003,4.1979,3.0419986666666667,11.737763555555555,4380.0,0.09998,4.1995,3.9619320888888887,15.601191822222225,8969.7,4589.700000000001,-5.0003,2.4996,3.9595320000000003,13.597809777777778,2850.8,3.967,3.8941,0.014579125252484887,0.043457392556446664,0.41039075310962664
461,81.28804571411835,4.1948,4.1837,2.7256,3.1742,2.5003,4.1989,3.041996888888889,11.73823288888889,4380.0,0.1,4.1995,3.9574453333333333,15.582784,8986.6,4606.6,-5.0,2.4996,3.947407111111111,13.5224,2842.2000000000003,3.9682,3.882,0.017239999999999967,0.043100000000000006,0.40983082030156387
462,81.21310633694438,4.1951,4.1837,2.7163,3.1755,2.5000999999999998,4.1985,3.007144222222222,11.611986666666665,4330.0,0.1,4.1995,3.948755111111111,15.566280888888889,9130.1,4800.1,-4.9996,2.4996,3.943768,13.504834666666667,2839.6000000000004,3.9713,3.8802,0.01822145771661732,0.04248339867189378,0.40918363265469393
463,81.17280857464627,4.1948,4.1834,2.7256,3.1761,2.5,4.1985,3.007139111111111,11.611829333333331,4330.0,0.1,4.1995,3.945411111111111,15.552099555555557,9124.0,4794.0,-5.0,2.4993,3.941811111111111,13.497449777777778,2838.2000000000003,3.957,3.8802,0.015359999999999995,0.04527999999999999,0.4089600000000001
464,81.11846196721356,4.1951,4.1834,2.7194,3.1764,2.5000999999999998,4.1973,3.0001884444444444,11.583873777777775,4320.0,0.1,4.1995,3.943148888888889,15.543827555555556,9103.5,4783.5,-5.0003,2.4996,3.939172,13.48681422222222,2836.3,3.9673,3.8795,0.017558946463212138,0.043217406955582655,0.40834366625334995
465,81.23267404436963,4.1954,4.184,2.7229,3.1742,2.5000999999999998,4.1979,3.007144222222222,11.613933333333332,4330.0,0.1,4.1995,3.9426711111111112,15.542673777777779,9047.300000000001,4717.300000000001,-5.0,2.499,3.9447182222222223,13.530808,2840.2000000000003,3.967,3.8879,0.01581999999999999,0.043400000000000015,0.40946362145514176
466,81.24455378442481,4.1951,4.184,2.7229,3.1742,2.5000999999999998,4.1979,3.021117777777778,11.661315555555557,4350.0,0.1,4.1995,3.946121777777778,15.545930666666667,8983.5,4633.5,-5.0003,2.4993,3.945295111111111,13.53988622222222,2840.6000000000004,3.9676,3.891,0.01531908085514869,0.04327740335579868,0.40946362145514176
467,81.19611958999337,4.1954,4.1843,2.7222,3.1746,2.5000999999999998,4.1976,3.0211291111111107,11.659812444444444,4350.0,0.1,4.1995,3.946684888888889,15.54679288888889,8985.5,4635.5,-5.0,2.5,3.942943111111111,13.532435555555555,2838.9,3.9611,3.8916,0.013900000000000023,0.044640000000000055,0.4091836326546941
468,80.97250041528751,4.1948,4.1834,2.7213,3.1773,2.5000999999999998,4.1979,3.0002153333333332,11.580700444444444,4320.0,0.1,4.1995,3.941656,15.534273777777779,9152.400000000001,4832.4000000000015,-5.0,2.4996,3.9320839999999997,13.460327999999999,2831.2000000000003,3.9701,3.8777,0.018480000000000007,0.04265999999999996,0.4082236710531579
469,80.94706605657154,4.1951,4.1834,2.7247,3.1773,2.5,4.1979,2.9932351111111113,11.55954666666667,4310.0,0.1,4.1995,3.934097777777778,15.51069511111111,9107.300000000001,4797.300000000001,-4.9996,2.4996,3.930848888888889,13.460898666666665,2830.3,3.9614,3.8805,0.016181294503560234,0.04440355228418273,0.40824
470,80.90695134111556,4.1951,4.1834,2.7256,3.1777,2.5000999999999998,4.1982,2.9932457777777777,11.559882666666667,4310.0,0.1,4.1995,3.932252,15.503237333333333,9099.6,4789.6,-4.9996,2.4993,3.9289008888888888,13.455283555555555,2828.9,3.957,3.8811,0.015181214497159744,0.04528362268981517,0.4081836726530938
471,80.89620649148166,4.1951,4.1834,2.7157,3.1773,2.5000999999999998,4.1989,2.9932595555555555,11.560408888888889,4310.0,0.1,4.1995,3.930122666666666,15.494766222222223,9113.2,4803.200000000001,-5.0,2.5,3.928379111111111,13.455456,2828.5,3.9667,3.8783,0.017680000000000008,0.043339999999999976,0.408623655053798
472,80.94961040767735,4.1951,4.184,2.7198,3.1767,2.5000999999999998,4.1979,3.000261111111111,11.58447288888889,4320.0,0.1,4.1995,3.9315448888888893,15.495397333333333,9029.800000000001,4709.800000000001,-5.0,2.5,3.9309724444444445,13.48268,2830.3,3.9642,3.8879,0.015259999999999963,0.04396000000000004,0.40846366145354185
473,80.92025884653947,4.1951,4.184,2.7173,3.1767,2.5000999999999998,4.1989,3.0072291111111116,11.611084444444444,4330.0,0.1,4.1995,3.9320262222222224,15.494796444444445,9013.6,4683.6,-5.0,2.5,3.929547111111111,13.47978488888889,2829.3,3.9694,3.8888,0.016120000000000002,0.04292000000000007,0.40886364545418197
474,80.82862559736192,4.1951,4.1837,2.7167,3.1773,2.5003,4.1973,3.0002664444444447,11.581937777777775,4320.0,0.1,4.1995,3.930306666666667,15.487648,8996.0,4676.0,-4.9996,2.5,3.925097333333333,13.46177866666667,2826.1000000000004,3.9592,3.8879,0.014261140891271286,0.04490359228738298,0.4079510458744952
475,80.60767890655137,4.1948,4.183,2.7142,3.1801,2.5000999999999998,4.1982,2.9793586666666667,11.505600888888889,4290.0,0.1,4.1992,3.9239817777777777,15.472512,9171.0,4881.0,-5.0,2.4993,3.914368,13.387719111111112,2818.5,3.9539,3.873,0.01617999999999995,0.04581999999999997,0.40722371105155797
476,80.52453903084934,4.1948,4.1827,2.7148,3.1811,2.5,4.1985,2.965418888888889,11.457524444444443,4270.0,0.1,4.1995,3.915696444444444,15.448060444444444,9211.1,4941.1,-4.9996,2.4996,3.9103306666666664,13.367162666666669,2815.6000000000004,3.9524,3.8699,0.016501320105608452,0.04606368509480753,0.4069600000000001
477,80.53922853993143,4.1948,4.1827,2.7176,3.1804,2.5000999999999998,4.1982,2.9584617777777775,11.431568888888886,4260.0,0.1,4.1992,3.912289777777778,15.436956444444444,9225.300000000001,4965.300000000001,-5.0,2.4996,3.911044,13.373607111111111,2816.1000000000004,3.9626,3.8684,0.018840000000000058,0.044019999999999906,0.4071037158513659
478,80.65111592219228,4.1951,4.1837,2.7222,3.1792,2.5000999999999998,4.1982,2.979371333333333,11.508794666666669,4290.0,0.1,4.1995,3.915872444444444,15.441628444444445,9055.7,4765.700000000001,-5.0,2.5,3.916477333333333,13.421894222222223,2819.9,3.958,3.8833,0.014939999999999998,0.04513999999999996,0.407583696652134
479,80.6465763605071,4.1951,4.184,2.7182,3.1792,2.5000999999999998,4.1979,2.986382666666667,11.532054222222225,4300.0,0.1,4.1995,3.918137333333333,15.444984888888888,9015.0,4715.0,-5.0,2.5,3.916256888888889,13.427352888888889,2819.7000000000003,3.9766,3.8857,0.018179999999999995,0.04148000000000005,0.40746370145194194
480,80.61827731871155,4.1951,4.1837,2.7244,3.1789,2.5003,4.1976,2.986400888888889,11.53109688888889,4300.0,0.1,4.1995,3.9173986666666667,15.440851555555557,9011.800000000001,4711.800000000001,-5.0,2.4993,3.9148826666666667,13.422977777777778,2818.7000000000003,3.9685,3.8857,0.01656000000000004,0.04303999999999997,0.40743110826700807
481,80.580844239493,4.1954,4.184,2.7232,3.1795,2.5000999999999998,4.1979,2.9864048888888886,11.532030222222222,4300.0,0.1,4.1998,3.916617333333333,15.438487111111112,9032.5,4732.5,-5.0,2.4993,3.913064888888889,13.41662666666667,2817.4,3.9629,3.886,0.01537999999999995,0.04422000000000006,0.40734370625174987
482,80.56723470677954,4.1951,4.184,2.7123,3.1792,2.5000999999999998,4.1976,2.9864142222222223,11.531324444444444,4300.0,0.1,4.1995,3.914288444444445,15.428014222222222,8987.400000000001,4687.4000000000015,-5.0,2.4996,3.912404,13.420810666666666,2816.9,3.9636,3.8888,0.01496000000000004,0.04408000000000003,0.4073437062517502
483,80.55065981522336,4.1954,4.184,2.7194,3.1792,2.5003,4.1989,2.9933944444444447,11.55872711111111,4310.0,0.09996,4.1998,3.913640177777778,15.423459555555555,8953.400000000001,4643.4000000000015,-5.0,2.4996,3.9115991111111112,13.422817777777778,2816.3,3.9601,3.891,0.013820000000000032,0.04478,0.40783106027276733
484,80.51595413395276,4.1954,4.184,2.7198,3.1792,2.5003,4.1989,2.993402222222222,11.558054222222225,4310.0,0.1,4.1995,3.912665333333333,15.418686222222224,8943.900000000001,4633.9000000000015,-5.0,2.5,3.9099137777777777,13.417471111111112,2815.1000000000004,3.9642,3.891,0.014639999999999986,0.04396000000000004,0.40783106027276733
485,80.47878647265532,4.1954,4.184,2.7114,3.1795,2.5003,4.1973,2.9864486666666665,11.529355555555556,4300.0,0.1,4.1995,3.910952888888889,15.41195377777778,8940.1,4640.1,-5.0,2.499,3.908108888888889,13.411524444444444,2813.8,3.967,3.8913,0.015139999999999976,0.043400000000000015,0.40707115146182465
486,80.4412710223578,4.1954,4.184,2.7188,3.1795,2.5003,4.1976,2.986449333333333,11.52934222222222,4300.0,0.09997,4.1995,3.909180444444444,15.40447288888889,8935.7,4635.700000000001,-5.0,2.4996,3.9062871111111113,13.406034666666667,2812.5,3.9778,3.8913,0.017299999999999916,0.041240000000000075,0.40719113706355253
487,80.32849586291255,4.1954,4.184,2.721,3.1804,2.5000999999999998,4.1982,2.986416444444445,11.530720888888887,4300.0,0.1,4.1995,3.907354222222222,15.398291555555556,8950.1,4650.1,-4.9996,2.4996,3.900810666666666,13.380140444444443,2808.6000000000004,3.9694,3.8901,0.015861268901512106,0.042923433874710044,0.4071037158513659
488,80.16015683453435,4.1948,4.1834,2.7269,3.182,2.5000999999999998,4.1982,2.9585346666666665,11.427622222222222,4260.0,0.1,4.1995,3.899844,15.38061688888889,9145.2,4885.200000000001,-4.9996,2.4996,3.892636,13.326543111111112,2802.8,3.9623,3.8789,0.01668133450676057,0.044223537883030614,0.40646374145034203
489,80.12945987910672,4.1948,4.1834,2.7269,3.1823,2.5000999999999998,4.1979,2.9585275555555555,11.429359111111111,4260.0,0.1,4.1995,3.8942933333333336,15.359100444444444,9046.1,4786.1,-4.9996,2.5,3.891145333333333,13.324614222222223,2801.7000000000003,3.9583,3.8802,0.01562124969997601,0.04502360188815102,0.4062237510499579
490,80.09254848338827,4.1948,4.1834,2.7269,3.1823,2.5000999999999998,4.1985,2.958534222222222,11.43004622222222,4260.0,0.1,4.1995,3.8930439999999997,15.354512000000001,9064.1,4804.1,-4.9996,2.4996,3.8893528888888893,13.318665777777777,2800.4,3.9608,3.8811,0.01594127530202414,0.044523561884950776,0.40646374145034203
491,80.0795338529118,4.1948,4.183,2.7244,3.182,2.5000999999999998,4.1982,2.951593333333333,11.403409777777775,4250.0,0.1,4.1995,3.8897853333333328,15.343306666666667,9118.7,4868.700000000001,-5.0003,2.5,3.888720888888889,13.320979555555555,2799.9,3.9558,3.8805,0.015059096454212731,0.045437273763574156,0.40646374145034203
492,80.14150436131982,4.1954,4.1837,2.7204,3.1814,2.5003,4.1982,2.9655711111111107,11.455189333333333,4270.0,0.1,4.1998,3.892689333333333,15.34865422222222,8986.7,4716.700000000001,-5.0,2.4996,3.8917302222222223,13.348309333333333,2802.0,3.9722,3.8888,0.016680000000000028,0.042300000000000004,0.4066711994560652
493,80.118559439657,4.1951,4.1837,2.7123,3.1817,2.5003,4.1989,2.972570222222222,11.481672,4280.0,0.1,4.1998,3.892819111111111,15.34633777777778,8958.5,4678.5,-5.0,2.499,3.890616,13.345577777777779,2801.2000000000003,3.9657,3.8888,0.015380000000000038,0.04359999999999999,0.4068311802583689
494,79.90750643066437,4.1954,4.1834,2.7275,3.1842,2.5000999999999998,4.1976,2.9656173333333333,11.452683555555556,4270.0,0.1,4.1995,3.889332444444444,15.331856,8960.800000000001,4690.800000000001,-5.0,2.4993,3.880367111111111,13.279710222222223,2793.9,3.9595,3.8777,0.016359999999999975,0.04478,0.4053437862485502
495,79.80029589522032,4.1951,4.183,2.716,3.1848,2.5000999999999998,4.1985,2.937733111111111,11.353632,4230.0,0.1,4.1995,3.8814288888888893,15.316670222222225,9112.300000000001,4882.300000000001,-5.0,2.5,3.875160888888889,13.254747555555555,2790.2000000000003,3.9639,3.8752,0.017740000000000044,0.04381999999999993,0.4054637814487421
496,79.7611421756856,4.1951,4.183,2.7154,3.1851,2.5,4.1979,2.9307477777777775,11.326238222222223,4220.0,0.09996,4.1995,3.8768064,15.299182933333332,9102.400000000001,4882.4000000000015,-4.9996,2.4993,3.8732595555555553,13.248707555555557,2788.8,3.9679,3.8752,0.01854148331866554,0.043023441875349955,0.40512
497,79.70132246767278,4.1951,4.183,2.7291,3.1854,2.5000999999999998,4.1982,2.9307646666666667,11.326341333333334,4220.0,0.1,4.1995,3.874671555555556,15.290273777777779,9091.6,4871.6,-5.0,2.5,3.8703546666666666,13.238140444444443,2786.7000000000003,3.9558,3.8755,0.016059999999999963,0.045439999999999967,0.4051037958481661
498,79.81817957169784,4.1951,4.1837,2.717,3.1842,2.5000999999999998,4.1982,2.9307646666666667,11.329742222222224,4220.0,0.1,4.1995,3.8743279999999998,15.29223288888889,9063.0,4843.0,-5.0,2.4993,3.876029333333333,13.281551111111112,2790.7000000000003,3.9567,3.8842,0.014500000000000046,0.045399999999999975,0.40558377664893397
499,79.83058099525313,4.1951,4.1837,2.7253,3.1842,2.5003,4.1985,2.951736888888889,11.403812444444444,4250.0,0.1,4.1998,3.877763111111111,15.292741333333332,8972.400000000001,4722.4000000000015,-5.0,2.4996,3.876631555555556,13.293326222222221,2791.1000000000004,3.9682,3.8876,0.016120000000000002,0.043100000000000006,0.40567131944166696
500,79.80468901943179,4.1951,4.1837,2.7235,3.1835,2.5003,4.1979,2.951765555555556,11.401773333333333,4250.0,0.1,4.1995,3.8774662222222225,15.289392,8951.400000000001,4701.4000000000015,-5.0003,2.4993,3.8753742222222223,13.291418666666667,2790.2000000000003,3.9716,3.8882,0.016678999260044423,0.04241745495270283,0.4057113146422428
501,79.52989910000443,4.1951,4.1827,2.7191,3.1866,2.5000999999999998,4.1985,2.9378186666666664,11.347793777777776,4230.0,0.1,4.1992,3.872855111111111,15.274474666666668,9089.5,4859.5,-5.0,2.5,3.8620302222222223,13.20611377777778,2780.7000000000003,3.9549,3.873,0.01637999999999993,0.045559999999999955,0.4047438102475902
502,79.48415569415252,4.1948,4.1827,2.7294,3.1866,2.5000999999999998,4.1976,2.9168951111111108,11.273412444444444,4200.0,0.1,4.1995,3.8647417777777777,15.253880888888888,9115.900000000001,4915.9000000000015,-5.0,2.4996,3.859808888888889,13.20116088888889,2779.1000000000004,3.9555,3.8752,0.016059999999999963,0.045439999999999967,0.4043838246470144
503,79.4297907820356,4.1948,4.1827,2.7194,3.1873,2.5000999999999998,4.1985,2.916885555555556,11.275260444444443,4200.0,0.1,4.1995,3.8614644444444437,15.241996444444442,9122.400000000001,4922.4000000000015,-5.0,2.4996,3.857168888888889,13.190916444444444,2777.2000000000003,3.9632,3.8746,0.017720000000000003,0.04389999999999992,0.4044638214471422
504,79.41260268355822,4.1951,4.1827,2.725,3.187,2.5000999999999998,4.1973,2.909952888888889,11.24735911111111,4190.0,0.1,4.1992,3.857608444444445,15.226972444444444,9116.0,4926.0,-5.0,2.4996,3.8563342222222223,13.186043555555555,2776.6000000000004,3.9561,3.8721,0.016800000000000016,0.045319999999999895,0.40410383584656634
505,79.52675069431955,4.1951,4.1834,2.7142,3.1857,2.5000999999999998,4.1989,2.930885777777778,11.327726222222221,4220.0,0.1,4.1995,3.8604146666666668,15.231285333333332,8999.400000000001,4779.4000000000015,-5.0,2.4993,3.8618773333333327,13.234613333333332,2780.5,3.9632,3.8845,0.015739999999999997,0.04403999999999995,0.40526378944842206
506,79.5100934316844,4.1951,4.1837,2.7244,3.1857,2.5003,4.1989,2.937870222222222,11.351614222222222,4230.0,0.1,4.1995,3.8630111111111107,15.236817777777778,8970.800000000001,4740.800000000001,-5.0003,2.4996,3.8610684444444447,13.23648088888889,2779.9,3.9704,3.8857,0.016938983660980383,0.042657440553566746,0.4052313722353317
507,79.36555964512708,4.1951,4.1834,2.7216,3.187,2.5000999999999998,4.1989,2.9378735555555555,11.351157333333333,4230.0,0.1,4.1995,3.862024444444444,15.23224,8956.300000000001,4726.300000000001,-5.0,2.5,3.8540497777777776,13.196711111111112,2774.9,3.9663,3.8839,0.01647999999999996,0.04341999999999997,0.4047438102475902
508,79.2035997991976,4.1942,4.1827,2.725,3.1882,2.5000999999999998,4.1979,2.903012444444445,11.220826666666666,4180.0,0.1,4.1995,3.8535715555555563,15.212645333333334,9163.1,4983.1,-5.0,2.5,3.8461848888888888,13.147260444444445,2769.3,3.971,3.8718,0.019840000000000035,0.04233999999999991,0.40386384544618203
509,79.18150604535077,4.1948,4.1827,2.7225,3.1882,2.5000999999999998,4.1985,2.903005777777778,11.223900444444444,4180.0,0.1,4.1992,3.8476466666666664,15.190883555555557,9116.1,4936.1,-5.0,2.5,3.845112,13.148328,2768.5,3.9521,3.8727,0.015880000000000026,0.0461199999999999,0.4041038358465662
510,79.16785990326889,4.1951,4.183,2.7216,3.1882,2.5000999999999998,4.1979,2.903029111111111,11.222022222222222,4180.0,0.1,4.1992,3.847261777777778,15.18732088888889,9086.1,4906.1,-5.0,2.4993,3.8444493333333334,13.147929777777776,2768.0,3.9598,3.874,0.017159999999999974,0.04463999999999997,0.40386384544618203
511,79.23546825441497,4.1951,4.1834,2.7266,3.1873,2.5000999999999998,4.1976,2.896099111111111,11.194199111111113,4170.0,0.1,4.1995,3.8469284444444436,15.187169777777775,9138.300000000001,4968.300000000001,-5.0,2.4996,3.847732444444445,13.179653333333334,2770.3,3.9648,3.8802,0.01692,0.04371999999999998,0.40410383584656634
512,79.25034081033921,4.1951,4.1837,2.7173,3.187,2.5003,4.1973,2.917025333333333,11.270578666666667,4200.0,0.1,4.1995,3.850331555555556,15.190037333333335,8989.7,4789.700000000001,-5.0,2.4993,3.8484546666666666,13.190960888888888,2770.8,3.9753,3.8854,0.01797999999999993,0.04168000000000003,0.4040715114186299
513,79.21912217141146,4.1954,4.1837,2.7145,3.1873,2.5005,4.1985,2.923989777777778,11.298421333333334,4210.0,0.1,4.1995,3.849436444444445,15.184933333333332,8959.6,4749.6,-5.0,2.4996,3.8469386666666656,13.187245333333335,2769.7000000000003,3.9567,3.8864,0.014060000000000007,0.045399999999999975,0.4043991201759648
514,78.96157526451411,4.1948,4.1827,2.7235,3.1894,2.5000999999999998,4.1976,2.917038,11.269942222222221,4200.0,0.1,4.1995,3.8442995555555552,15.164024888888889,9007.800000000001,4807.800000000001,-5.0,2.5,3.8344319999999996,13.10788088888889,2760.8,3.9515,3.8718,0.015939999999999975,0.04623999999999997,0.4032638694452224
515,78.91844942850487,4.1951,4.183,2.7204,3.1894,2.5000999999999998,4.1985,2.889108888888889,11.171625777777775,4160.0,0.1,4.1995,3.8367368888888893,15.151175111111112,9132.1,4972.1,-5.0,2.4993,3.8323377777777776,13.100796444444445,2759.3,3.9561,3.8718,0.016860000000000052,0.045379999999999934,0.40362385504579823
516,78.88153803278644,4.1948,4.1827,2.73,3.1894,2.5000999999999998,4.1979,2.8891382222222224,11.170534222222225,4160.0,0.1,4.1995,3.833859555555556,15.13788622222222,9088.7,4928.700000000001,-4.9996,2.5,3.8305453333333337,13.096670222222224,2758.0,3.966,3.8727,0.018661492919433587,0.04334346747739808,0.4033838646454141
517,78.83038559274914,4.1951,4.1827,2.7229,3.1897,2.5000999999999998,4.1982,2.8891531111111113,11.17085688888889,4160.0,0.1,4.1995,3.831798222222222,15.129491555555557,9086.7,4926.700000000001,-5.0,2.4996,3.8280613333333338,13.086602666666668,2756.2000000000003,3.9515,3.8721,0.01587999999999994,0.04623999999999997,0.4033838646454141
518,78.90365924365959,4.1951,4.183,2.7235,3.1891,2.5000999999999998,4.1982,2.8891497777777775,11.173393777777775,4160.0,0.1,4.1995,3.831192,15.12949688888889,9039.5,4879.5,-5.0,2.4996,3.831619555555556,13.117987555555555,2758.7000000000003,3.9561,3.8795,0.01532,0.045379999999999934,0.40362385504579823
519,78.90413516544918,4.1951,4.1834,2.7207,3.1888,2.5005,4.1979,2.903136,11.221313777777775,4180.0,0.1,4.1998,3.8326106666666666,15.12469688888889,8960.0,4780.0,-5.0003,2.4996,3.8316426666666663,13.124963555555556,2758.7000000000003,3.9651,3.8826,0.01649901005939644,0.04365738055716651,0.40355928814237135
520,78.86185134491377,4.1951,4.1834,2.716,3.1891,2.5003,4.1979,2.903150666666667,11.220485333333334,4180.0,0.09997,4.1995,3.8327431111111108,15.124406044444443,8958.900000000001,4778.9000000000015,-5.0,2.4996,3.829589333333333,13.11843911111111,2757.2000000000003,3.957,3.8829,0.01482000000000001,0.04527999999999999,0.40347158340999073
521,78.63061742157473,4.1948,4.1827,2.7213,3.1913,2.5003,4.1982,2.8962197777777776,11.19308088888889,4170.0,0.1,4.1995,3.827507111111111,15.104033777777781,9054.800000000001,4884.800000000001,-5.0,2.4996,3.818360444444445,13.044643555555556,2749.2000000000003,3.9496,3.8684,0.016240000000000077,0.046619999999999884,0.40271167459904805
522,78.5003978980731,4.1951,4.1821,2.7325,3.1925,2.5000999999999998,4.1973,2.861372,11.065840888888888,4120.0,0.1,4.1992,3.818919111111111,15.086984888888889,9175.900000000001,5055.9000000000015,-5.0,2.5,3.8120368888888887,13.009133333333331,2744.7000000000003,3.9586,3.8625,0.01922000000000006,0.044700000000000004,0.40190392384304646
523,78.42865268829456,4.1948,4.1821,2.7281,3.1932,2.5000999999999998,4.1982,2.8543791111111108,11.042615111111111,4110.0,0.1,4.1995,3.813842222222222,15.071788444444444,9214.5,5104.5,-5.0,2.5,3.808552888888889,12.990853333333332,2742.2000000000003,3.9515,3.8597,0.018359999999999932,0.04612000000000007,0.4019839206431743
524,78.53999093002896,4.1951,4.1827,2.7309,3.1919,2.5000999999999998,4.1982,2.854365333333333,11.045288000000001,4110.0,0.1,4.1995,3.8128742222222223,15.070513777777778,9142.800000000001,5032.800000000001,-5.0,2.5,3.8139595555555563,13.035505777777779,2746.0,3.9698,3.8709,0.019780000000000086,0.04257999999999988,0.40250389984400625
525,78.9015084432644,4.1995,4.1995,2.7188,3.191,2.5003,4.1985,2.8753377777777778,11.119799111111112,4140.0,0.1,4.1995,3.816499555555556,15.072222222222225,9045.400000000001,4905.4000000000015,-5.0,2.4993,3.8315151111111114,13.121133333333331,2758.6000000000004,3.9657,3.8857,0.016000000000000014,0.04675999999999991,0.40295164580250376
526,78.56660594087678,4.1951,4.183,2.7198,3.191,2.5005,4.1985,2.882318888888889,11.143769777777777,4150.0,0.1,4.1995,3.817351111111111,15.070492444444444,9001.900000000001,4851.9000000000015,-5.0,2.4996,3.815252,13.057596444444444,2746.9,3.958,3.878,0.016000000000000014,0.04499999999999993,0.40291941611677673
527,78.60762673820136,4.1951,4.1834,2.7179,3.1901,2.5003,4.1985,2.8823046666666667,11.143912888888888,4150.0,0.1,4.1998,3.8175173333333334,15.071418666666666,9029.800000000001,4879.800000000001,-5.0003,2.499,3.817244,13.075840888888887,2748.3,3.9614,3.882,0.01587904725716451,0.0443973361598304,0.40331160260768706
