H24_Cycle_Num,H24_Cycle_Life(%),H24_C_Rest_Start_Volt(V),H24_C_Rest_End_Volt(V),H24_D_Rest_Start_Volt(V),H24_D_Rest_End_Volt(V),H24_CC_Chg_Cur(A),H24_CC_Chg_Volt(V),H24_CC_Chg_CapaCity(Ah),H24_CC_Chg_Energy(Wh),H24_CC_Chg_Time(s),H24_CCCV_Chg_Cur(A),H24_CCCV_Chg_Volt(V),H24_CCCV_Chg_CapaCity(Ah),H24_CCCV_Chg_Energy(Wh),H24_CCCV_Chg_Time(s),H24_CV_Chg_Time(s),H24_CC_Dischg_Cur(A),H24_CC_Dischg_Volt(V),H24_CC_Dischg_CapaCity(Ah),H24_CC_Dischg_Energy(Wh),H24_CC_Dischg_Time(s),H24_Volt_CC_DChg_00s,H24_Volt_CC_DChg_10s,H24_Rin(ohm)
396,92.95808558431672,4.1985,4.1861,2.5616,2.8552,2.0998,4.0997,2.7588044444444444,10.317770666666668,4730.0,0.08399,4.1995,3.5650972444444444,13.67856071111111,7975.700000000001,3255.7000000000007,-4.2001,2.499,3.564084888888889,12.935765333333332,3055.2000000000003,4.1183,4.0488,0.016547225066069773
397,92.929870770589,4.1982,4.1858,2.5623,2.8565,2.0997,4.0984,2.7529586666666668,10.29392088888889,4720.0,0.084,4.1998,3.5645756444444445,13.676807111111112,8005.700000000001,3285.7000000000007,-4.1997,2.4996,3.563003111111111,12.928730666666667,3054.3,4.1183,4.0479,0.016763102126342203
398,92.79139329943384,4.1982,4.1855,2.5638,2.8695,2.0998,4.0984,2.752958222222222,10.294164444444444,4720.0,0.08399,4.1995,3.561059555555556,13.662235022222225,7947.6,3247.6000000000004,-4.1994,2.4993,3.557693777777778,12.887500444444443,3049.9,4.1235,4.0407,0.019717102443206118
399,92.77444586407228,4.1982,4.1852,2.5576,2.8655,2.0995,4.0987,2.7411115555555563,10.256503111111112,4700.0,0.084,4.1995,3.5578652444444447,13.661996088888888,8115.700000000001,3405.7000000000007,-4.1994,2.4996,3.557044,12.891834666666668,3049.3,4.1161,4.0417,0.017716816688098463
400,92.75586396333048,4.1982,4.1852,2.5545,2.8645,2.0997,4.0997,2.7470120000000002,10.277008,4710.0,0.08398,4.1995,3.5574833777777775,13.656226133333334,8085.6,3385.6000000000004,-4.1994,2.4996,3.5563315555555555,12.887319999999999,3048.7000000000003,4.1263,4.0404,0.020455303138543518
401,92.75652470465442,4.1985,4.1852,2.5635,2.8658,2.0997,4.0981,2.7411833333333333,10.253205333333332,4700.0,0.084,4.1995,3.5581237333333333,13.659147377777776,8091.000000000001,3391.000000000001,-4.1994,2.4993,3.556356888888889,12.887764444444443,3048.7000000000003,4.1136,4.0411,0.017264371100633374
402,92.82546204945268,4.1982,4.1855,2.5663,2.8583,2.0995,4.0987,2.741175777777778,10.255248,4700.0,0.08399,4.1995,3.559482666666667,13.667373511111112,8134.8,3414.8,-4.1994,2.4996,3.559,12.910107555555557,3050.9,4.1241,4.0457,0.018669333714340205
403,92.88150914245745,4.1982,4.1861,2.562,2.8555,2.0997,4.0987,2.752968444444444,10.295865777777776,4720.0,0.084,4.1998,3.562101333333333,13.668468622222225,7983.900000000001,3263.9000000000005,-4.1997,2.4996,3.561148888888889,12.924478222222222,3052.7000000000003,4.1251,4.0482,0.018310831726075717
404,92.86376765831189,4.1985,4.1858,2.5527,2.8559,2.0998,4.099,2.7529724444444446,10.29562488888889,4720.0,0.084,4.1998,3.561902933333333,13.66761102222222,8015.1,3295.1000000000004,-4.1997,2.499,3.560468666666666,12.919835555555556,3052.1000000000004,4.1158,4.0476,0.016239255184894167
405,92.73163678145252,4.1985,4.1855,2.5641,2.8686,2.0997,4.0993,2.7529706666666667,10.295689777777778,4720.0,0.084,4.1995,3.558807822222222,13.654724266666665,7958.3,3258.3,-4.1994,2.4993,3.5554026666666667,12.880336,3047.9,4.1183,4.0407,0.018478830309091643
406,92.76669084748072,4.1982,4.1858,2.5579,2.8658,2.0995,4.099,2.7411444444444446,10.257674666666666,4700.0,0.084,4.1995,3.5578357333333335,13.662651733333334,8071.900000000001,3371.9000000000005,-4.199,2.5,3.5567466666666663,12.89292088888889,3049.0,4.1145,4.0432,0.016980233388902102
407,92.66618861452282,4.1982,4.1852,2.5654,2.8661,2.0997,4.099,2.7411766666666666,10.255393777777776,4700.0,0.084,4.1995,3.5544305777777776,13.646283377777777,8108.900000000001,3408.9000000000005,-4.1994,2.4993,3.552893333333333,12.873187555555557,3045.7000000000003,4.1229,4.0392,0.019931418774110456
408,92.6562890866167,4.1982,4.1852,2.5657,2.8673,2.0997,4.0993,2.741190222222222,10.255963555555557,4700.0,0.084,4.1995,3.554334933333333,13.646452622222224,8096.1,3406.1000000000004,-4.1994,2.4993,3.5525137777777775,12.868845333333333,3045.4,4.126,4.0389,0.02074105824641625
409,92.7384354619173,4.1982,4.1855,2.5644,2.8583,2.0997,4.0987,2.7353413333333334,10.233934222222222,4690.0,0.08398,4.1995,3.5558702222222225,13.655586133333333,8174.6,3464.6000000000004,-4.1997,2.4993,3.5556633333333334,12.895914666666668,3048.0,4.1272,4.0442,0.019763316427363904
410,92.82195548365452,4.1985,4.1861,2.5598,2.8559,2.0998,4.0981,2.747159111111111,10.273651555555556,4710.0,0.084,4.1998,3.5597838222222222,13.660829866666669,8011.1,3301.1000000000004,-4.1994,2.499,3.558865555555556,12.915563555555556,3050.7000000000003,4.1204,4.0482,0.0171929323236654
411,92.78180675426012,4.1985,4.1858,2.5607,2.8562,2.0997,4.0984,2.7471566666666667,10.273305777777777,4710.0,0.084,4.1998,3.558753422222222,13.656401066666668,8033.1,3323.1000000000004,-4.1997,2.5,3.5573262222222226,12.907777777777776,3049.4,4.122,4.0463,0.01802509703074037
412,92.75746944882812,4.1985,4.1858,2.557,2.863,2.0998,4.0984,2.7471484444444445,10.273409777777776,4710.0,0.08399,4.1998,3.5591648,13.658268444444444,8011.400000000001,3321.4000000000005,-4.199,2.499,3.556393111111111,12.904338666666668,3048.6000000000004,4.1223,4.0485,0.01757561324124799
413,92.5044750734756,4.1982,4.1849,2.562,2.8748,2.0995,4.099,2.7353446666666668,10.233506666666667,4690.0,0.08399,4.1995,3.550360533333333,13.632317155555556,8169.500000000001,3489.500000000001,-4.199,2.4993,3.5466931111111113,12.833844444444445,3040.5,4.1248,4.0327,0.021933793760419006
414,92.43480743563512,4.1976,4.1843,2.5604,2.8763,2.0997,4.0993,2.729436888888889,10.216152,4680.0,0.08399,4.1995,3.5458684444444444,13.621371733333332,8193.5,3523.5,-4.1994,2.4993,3.544022,12.819457777777778,3038.2000000000003,4.1127,4.0302,0.019645663666238145
415,92.43833718533934,4.1976,4.1846,2.5675,2.8735,2.0995,4.0981,2.723596,10.194131555555556,4670.0,0.084,4.1995,3.5452206222222222,13.620784355555555,8214.800000000001,3524.800000000001,-4.1994,2.4987,3.5441573333333336,12.81860533333333,3038.3,4.1279,4.029,0.0235509834738297
416,92.70087753402991,4.1982,4.1855,2.5573,2.8577,2.0997,4.0981,2.735412888888889,10.235536,4690.0,0.084,4.1998,3.552752,13.643047822222224,8078.900000000001,3368.9000000000005,-4.1997,2.5,3.5542233333333333,12.892534222222224,3046.7000000000003,4.1173,4.0438,0.017501250089292122
417,92.73777472059336,4.1982,4.1858,2.566,2.8568,2.0997,4.099,2.747172,10.274636444444445,4710.0,0.084,4.1995,3.556799288888889,13.649567288888889,7992.200000000001,3282.2000000000007,-4.2001,2.4993,3.555638,12.901448,3047.9,4.1223,4.0469,0.017951953524916103
418,92.70109198516138,4.1985,4.1858,2.5635,2.8565,2.0997,4.0997,2.7471675555555564,10.275458666666667,4710.0,0.084,4.1998,3.555728,13.646371555555556,8062.3,3352.3,-4.2001,2.4987,3.554231555555556,12.894653333333334,3046.7000000000003,4.1248,4.0454,0.018904311802099873
419,92.73033848271072,4.1982,4.1858,2.5647,2.8524,2.0997,4.0997,2.747171555555556,10.275765333333332,4710.0,0.08399,4.1998,3.5559740444444445,13.647712711111112,8041.400000000001,3331.4000000000005,-4.2001,2.4987,3.5553528888888892,12.904950222222222,3047.6000000000004,4.1285,4.0469,0.019428108854551054
420,92.77005830984224,4.1982,4.1861,2.5654,2.8518,2.0997,4.0981,2.7472175555555554,10.27223288888889,4710.0,0.084,4.1998,3.5579249777777777,13.651272533333334,7995.700000000001,3275.7000000000007,-4.1997,2.5,3.556875777777778,12.914094222222221,3048.9,4.1325,4.0491,0.01985856132580902
421,92.79886431317564,4.1982,4.1865,2.5573,2.8493,2.0998,4.0997,2.7530544444444445,10.294944,4720.0,0.084,4.1998,3.5585159111111113,13.652296533333335,7986.700000000001,3266.7000000000007,-4.2001,2.4993,3.5579802222222225,12.923315555555558,3049.8,4.1173,4.051,0.01578533844432276
422,92.8169883317719,4.1985,4.1865,2.5554,2.849,2.0997,4.0987,2.753092,10.292986666666666,4720.0,0.08399,4.1998,3.5595306666666664,13.65379271111111,7943.000000000001,3223.000000000001,-4.1997,2.4993,3.558675111111111,12.928285333333331,3050.4,4.1179,4.0525,0.01557254089577814
423,92.80169854569677,4.1982,4.1865,2.5626,2.8487,2.0998,4.0987,2.753069111111111,10.293191111111112,4720.0,0.084,4.1998,3.5590033777777776,13.651874133333333,7938.700000000001,3218.7000000000007,-4.1997,2.4993,3.558088888888889,12.926833777777778,3049.9,4.1297,4.0525,0.018382265399909396
424,92.79138170748077,4.1985,4.1865,2.5582,2.8512,2.0997,4.0987,2.753068888888889,10.293244444444445,4720.0,0.084,4.1998,3.559204266666667,13.6528128,7935.8,3225.8,-4.1997,2.5,3.5576933333333334,12.921678222222225,3049.6000000000004,4.1198,4.0519,0.016167821511060276
425,92.73219899117552,4.1982,4.1861,2.5654,2.8524,2.0998,4.0984,2.7471955555555554,10.271914666666667,4710.0,0.08397,4.1998,3.556979911111111,13.6471296,7994.500000000001,3284.500000000001,-4.1997,2.5,3.5554242222222223,12.90954488888889,3047.7000000000003,4.1328,4.0497,0.019787127651975128
426,92.6145986274664,4.1982,4.1858,2.5669,2.8655,2.0998,4.099,2.747177333333333,10.273075555555556,4710.0,0.084,4.1995,3.5546176,13.6387328,7962.3,3282.3,-4.1997,2.4993,3.550915333333333,12.871274666666666,3044.0,4.1316,4.0429,0.021120556230206762
427,92.50366363676198,4.1982,4.1849,2.5654,2.8565,2.0995,4.0984,2.7295426666666667,10.21299111111111,4680.0,0.084,4.1995,3.5469863111111115,13.621596444444444,8136.200000000001,3446.2000000000007,-4.1997,2.4987,3.546662,12.856905777777778,3040.3,4.1127,4.0367,0.01809653070457426
428,92.48079850936756,4.1982,4.1852,2.5576,2.8639,2.0997,4.099,2.735444888888889,10.231674666666667,4690.0,0.08399,4.1995,3.548752355555556,13.622897777777778,8120.3,3430.3,-4.1994,2.4996,3.5457853333333333,12.847171555555557,3039.6000000000004,4.1198,4.0376,0.01957422488926975
429,92.45614822120322,4.1982,4.1849,2.5657,2.8655,2.0997,4.0997,2.7354068888888885,10.234874666666668,4690.0,0.084,4.1995,3.546530133333333,13.617191822222225,8106.000000000001,3426.000000000001,-4.1994,2.4993,3.544840222222222,12.842403555555556,3038.8,4.1152,4.0376,0.018478830309091643
430,92.50547777741455,4.1985,4.1852,2.5647,2.8565,2.0997,4.099,2.729538666666667,10.212596444444443,4680.0,0.08399,4.1998,3.5466609777777776,13.620253866666665,8236.5,3536.5,-4.1997,2.4996,3.546731555555556,12.862526222222225,3040.3,4.1164,4.0407,0.018025097030740157
431,92.6479196965134,4.1985,4.1858,2.5626,2.8537,2.0997,4.0981,2.7413515555555557,10.252465777777775,4700.0,0.08397,4.1998,3.552818488888889,13.634825955555556,8010.500000000001,3310.500000000001,-4.2001,2.5,3.552192888888889,12.894405333333333,3044.9,4.1285,4.0482,0.01911859241446638
432,92.63218941622227,4.1985,4.1861,2.5527,2.8528,2.0998,4.0981,2.741361111111112,10.251280000000001,4700.0,0.084,4.1998,3.552597333333333,13.632668444444443,8007.700000000001,3307.7000000000007,-4.2001,2.499,3.5515897777777776,12.892152888888889,3044.4,4.1229,4.0473,0.017999571438775185
433,92.53881623439116,4.1976,4.1858,2.5598,2.8664,2.0997,4.0984,2.741355111111111,10.251072,4700.0,0.084,4.1995,3.551703466666667,13.628782933333333,7960.400000000001,3290.4000000000005,-4.1994,2.4996,3.5480097777777777,12.858128888888888,3041.5,4.1245,4.042,0.019645663666238145
434,92.36407333811384,4.1982,4.1849,2.5539,2.8664,2.0997,4.0984,2.723695111111111,10.191219555555556,4670.0,0.08397,4.1995,3.543149866666666,13.608561777777775,8184.900000000001,3494.9000000000005,-4.1994,2.4987,3.5413099999999997,12.825773333333332,3035.8,4.1254,4.0349,0.021550697718721624
435,92.39192300532048,4.1982,4.1852,2.5539,2.8642,2.0995,4.0993,2.735402666666667,10.236794666666668,4690.0,0.08399,4.1995,3.543594311111111,13.60629048888889,8082.8,3402.8,-4.1997,2.4993,3.542377777777778,12.834319111111112,3036.7000000000003,4.1127,4.0364,0.018167964378407935
436,92.37366567926412,4.1982,4.1849,2.5682,2.8658,2.0997,4.0993,2.7295351111111117,10.213714666666668,4680.0,0.08399,4.1995,3.543428266666667,13.607716977777779,8140.500000000001,3470.500000000001,-4.1994,2.5,3.5416777777777777,12.828264888888889,3036.1000000000004,4.1297,4.0358,0.02236033719102721
437,92.37789094615144,4.1982,4.1849,2.5641,2.8611,2.0995,4.0993,2.7236633333333335,10.191776888888889,4670.0,0.08399,4.1995,3.5426126222222223,13.607424000000002,8244.1,3554.1000000000004,-4.1994,2.5,3.5418397777777777,12.836596444444444,3036.2000000000003,4.1176,4.0376,0.0190503405248369
438,92.46066328691684,4.1982,4.1855,2.5669,2.8608,2.0998,4.0993,2.735434222222222,10.233955555555557,4690.0,0.084,4.1995,3.546102755555556,13.6139648,8074.8,3394.8,-4.1994,2.4993,3.5450133333333333,12.852481777777776,3038.9,4.121,4.0417,0.018883650045244754
439,92.42041022994492,4.1982,4.1852,2.5567,2.8611,2.0997,4.0984,2.7295755555555563,10.210753777777779,4680.0,0.084,4.1998,3.544817422222222,13.60981617777778,8106.200000000001,3426.2000000000007,-4.1994,2.499,3.5434699999999997,12.84524888888889,3037.6000000000004,4.1207,4.0398,0.019264656855741448
440,92.34758958087438,4.1982,4.1852,2.5682,2.8698,2.0997,4.0984,2.729568888888889,10.211501333333334,4680.0,0.084,4.1995,3.5436579555555556,13.605731555555556,8041.6,3381.6000000000004,-4.1994,2.4996,3.5406779999999998,12.821863111111112,3035.3,4.1198,4.0358,0.02000285755107864
441,92.25999498763952,4.1982,4.1846,2.5616,2.8624,2.0995,4.099,2.7177426666666666,10.172215111111111,4660.0,0.084,4.1995,3.5377056,13.592319999999999,8215.1,3545.1000000000004,-4.1994,2.5,3.537319555555556,12.812155555555556,3032.4,4.1108,4.0308,0.0190503405248369
442,92.23590111322162,4.1976,4.1846,2.5685,2.8704,2.0993000000000004,4.099,2.723641777777778,10.191216,4670.0,0.084,4.1995,3.5396384,13.594298311111112,8186.900000000001,3526.9000000000005,-4.1994,2.4996,3.536395777777778,12.80062666666667,3031.7000000000003,4.1251,4.0318,0.022217459637091052
443,92.22019981281316,4.1982,4.1846,2.5685,2.8704,2.0995,4.0984,2.717775777777778,10.170995555555555,4660.0,0.08399,4.1995,3.537558755555556,13.58992497777778,8212.5,3552.5,-4.1994,2.5,3.5357937777777777,12.798413333333334,3031.2000000000003,4.1288,4.0318,0.02309853788636482
444,92.26007613131088,4.1982,4.1846,2.5654,2.8624,2.0997,4.0997,2.7177468888888887,10.172603555555556,4660.0,0.08399,4.1995,3.537671822222222,13.592753777777778,8270.7,3590.7000000000007,-4.1994,2.4993,3.5373226666666664,12.81456,3032.4,4.1254,4.0342,0.02171738819831398
445,92.34553200920772,4.1982,4.1852,2.5567,2.8624,2.0995,4.0993,2.7295544444444446,10.213501333333333,4680.0,0.08399,4.1995,3.5420177777777777,13.601314133333332,8115.3,3445.3,-4.1994,2.499,3.5405991111111113,12.830023111111112,3035.2000000000003,4.1179,4.038,0.019026527599180696
446,92.30265337486962,4.1982,4.1849,2.5672,2.8636,2.0997,4.0981,2.723691555555556,10.190150222222224,4670.0,0.084,4.1995,3.5404920888888887,13.595979377777777,8133.6,3463.6000000000004,-4.1994,2.4993,3.538955111111111,12.82261511111111,3033.8,4.113,4.0367,0.018169262275563345
447,92.21403289378964,4.1982,4.1849,2.5685,2.872,2.0995,4.0984,2.7236773333333333,10.190568888888887,4670.0,0.084,4.1995,3.5384611555555563,13.587979377777778,8063.700000000001,3413.7000000000007,-4.199,2.4996,3.535557333333333,12.796449777777777,3031.0,4.1254,4.0321,0.022219576089545168
448,92.14397692552194,4.1982,4.1843,2.5604,2.8704,2.0995,4.0981,2.711867555555556,10.150875555555556,4650.0,0.08399,4.1995,3.534273422222222,13.5810432,8242.800000000001,3582.800000000001,-4.1994,2.4996,3.532871333333333,12.785368,3028.7000000000003,4.1158,4.0296,0.020526741915511702
449,92.17514189130134,4.1976,4.1846,2.5598,2.8683,2.0993000000000004,4.099,2.717740222222222,10.172683555555555,4660.0,0.08399,4.1995,3.5352959999999998,13.582448355555556,8199.800000000001,3539.800000000001,-4.1994,2.4993,3.534066222222222,12.793472,3029.7000000000003,4.1186,4.0311,0.020836309949040212
450,92.18192318383656,4.1976,4.1846,2.5657,2.8679,2.0995,4.099,2.7177597777777778,10.171894222222223,4660.0,0.084,4.1995,3.5358702222222225,13.58392888888889,8203.2,3553.2000000000007,-4.1994,2.4993,3.5343262222222225,12.796034666666667,3029.9,4.1251,4.0318,0.022217459637091052
451,92.19222843009948,4.1976,4.1846,2.5644,2.8642,2.0997,4.0984,2.711912,10.148952888888887,4650.0,0.084,4.1995,3.5358474666666666,13.585665422222222,8279.7,3609.7000000000007,-4.1994,2.5,3.5347213333333336,12.803233777777777,3030.2000000000003,4.1142,4.0336,0.019193218078773267
452,92.24171447767704,4.1985,4.1849,2.5657,2.8627,2.0995,4.099,2.7236826666666665,10.192010666666668,4670.0,0.08399,4.1995,3.537971555555556,13.587584000000001,8129.400000000001,3459.4000000000005,-4.1997,2.4996,3.5366186666666666,12.815665777777777,3031.8,4.1127,4.0364,0.018167964378407935
453,92.22302245338123,4.1982,4.1849,2.5576,2.8624,2.0995,4.0993,2.7236759999999998,10.192027555555557,4670.0,0.08399,4.1995,3.5372664888888887,13.584804977777777,8151.900000000001,3481.9000000000005,-4.1994,2.4996,3.535902,12.811102222222221,3031.2000000000003,4.1297,4.0352,0.022503214744963574
454,92.1247400794327,4.1982,4.1846,2.5604,2.872,2.0997,4.0993,2.7236588888888886,10.192114666666667,4670.0,0.08399,4.1995,3.535223822222222,13.576393955555556,8096.3,3446.3,-4.1994,2.4996,3.5321337777777777,12.779836444444443,3028.1000000000004,4.1214,4.0296,0.021860265752250346
455,92.02925716214617,4.1976,4.1843,2.5651,2.8741,2.0993000000000004,4.0993,2.7118582222222223,10.15222311111111,4650.0,0.084,4.1995,3.530500622222222,13.567103999999999,8252.0,3602.0,-4.1994,2.5,3.528472888888889,12.761916444444443,3025.0,4.1201,4.0265,0.022288898414059025
456,92.0241045390147,4.1982,4.1843,2.561,2.8732,2.0995,4.0997,2.7118617777777776,10.153048,4650.0,0.084,4.1995,3.5297013333333336,13.564711822222222,8255.4,3605.3999999999996,-4.1994,2.5,3.528275333333333,12.761706666666669,3024.8,4.1276,4.0262,0.024146306615230734
457,92.03020190631986,4.1976,4.1843,2.5666,2.8723,2.0993000000000004,4.099,2.7118766666666665,10.15261511111111,4650.0,0.084,4.1995,3.5299733333333334,13.564925155555557,8229.0,3589.0,-4.1994,2.4993,3.528509111111111,12.765237333333333,3025.0,4.1279,4.0277,0.02386055150735821
458,92.12164502796792,4.1982,4.1846,2.5669,2.8636,2.0993000000000004,4.0981,2.70602,10.129952,4640.0,0.08399,4.1995,3.532127288888889,13.575947377777778,8268.300000000001,3608.300000000001,-4.1994,2.499,3.5320151111111118,12.791704888888889,3027.9,4.1114,4.0321,0.018883650045244543
459,92.16825627118864,4.1982,4.1849,2.5672,2.8639,2.0997,4.0981,2.717826666666667,10.16980888888889,4660.0,0.084,4.1995,3.5352451555555557,13.578333866666666,8127.1,3467.1000000000004,-4.1997,2.4993,3.533802222222222,12.800374222222224,3029.4,4.1176,4.0345,0.019787127651975128
460,92.13458164757355,4.1982,4.1849,2.5542,2.8645,2.0995,4.099,2.7178182222222222,10.170825777777779,4660.0,0.084,4.1995,3.5340746666666667,13.574946133333333,8184.500000000001,3524.500000000001,-4.199,2.499,3.532511111111111,12.794914666666667,3028.3,4.1294,4.0339,0.022743510359609517
461,92.11183243970969,4.1985,4.1849,2.5576,2.8698,2.0997,4.099,2.7178195555555558,10.171542222222222,4660.0,0.084,4.1995,3.5342193777777777,13.5760896,8157.200000000001,3517.2000000000007,-4.1994,2.499,3.5316388888888888,12.790115555555555,3027.6000000000004,4.1297,4.0358,0.02236033719102721
462,91.90071399475627,4.1982,4.184,2.5654,2.8763,2.0995,4.0987,2.7060284444444447,10.129921777777778,4640.0,0.084,4.1995,3.5264700444444443,13.55245511111111,8282.1,3652.1000000000004,-4.199,2.5,3.523544444444444,12.736316444444444,3020.8,4.1133,4.0218,0.021790902595856136
463,91.84796481239468,4.1973,4.1837,2.5685,2.8779,2.0995,4.0984,2.7001337777777774,10.110051555555556,4630.0,0.08399,4.1995,3.523617777777778,13.545503288888888,8303.2,3673.2000000000007,-4.199,2.4987,3.521522,12.723103111111111,3019.1000000000004,4.1186,4.019,0.023719933317456462
464,91.85756294952144,4.1976,4.1837,2.5685,2.8745,2.0995,4.0993,2.700112888888889,10.111360000000001,4630.0,0.084,4.1995,3.5229162666666665,13.544295822222223,8328.300000000001,3678.300000000001,-4.199,2.499,3.52189,12.725448,3019.4,4.113,4.0184,0.02252917361276511
465,92.03003382300062,4.1982,4.1846,2.5663,2.8664,2.0997,4.0997,2.711895777777778,10.153747555555556,4650.0,0.084,4.1995,3.528354844444445,13.559391288888888,8224.800000000001,3564.800000000001,-4.1994,2.5,3.528502666666667,12.774798222222222,3024.9,4.1214,4.0305,0.021645949421346008
466,92.02997586323536,4.1976,4.1846,2.5542,2.8667,2.0995,4.0993,2.7178044444444445,10.172765333333333,4660.0,0.08399,4.1995,3.5298446222222224,13.559189333333334,8156.400000000001,3506.4000000000005,-4.199,2.499,3.5285004444444446,12.774159111111112,3024.9,4.1164,4.0305,0.020457251726601487
467,92.00812503173296,4.1982,4.1846,2.5685,2.8676,2.0995,4.0987,2.7119346666666666,10.150639111111111,4650.0,0.08399,4.1995,3.529265422222222,13.559509333333331,8199.9,3549.8999999999996,-4.199,2.5,3.5276626666666666,12.76990311111111,3024.2000000000003,4.1285,4.0299,0.02348178137651828
468,92.0682177163528,4.1976,4.1849,2.5554,2.8633,2.0995,4.0984,2.711947777777778,10.150923555555556,4650.0,0.084,4.1995,3.530728177777778,13.565667555555557,8199.0,3539.0,-4.1994,2.5,3.5299666666666667,12.786933333333332,3026.1000000000004,4.1294,4.033,0.022955660332428452
469,92.07731160352182,4.1985,4.1849,2.5595,2.8617,2.0995,4.0997,2.7178375555555556,10.171701333333333,4660.0,0.084,4.1995,3.5314392888888886,13.564848355555556,8171.900000000001,3511.9000000000005,-4.1994,2.4996,3.530315333333333,12.791488,3026.4,4.1223,4.0349,0.02081249702338422
470,92.09284482061103,4.1982,4.1849,2.5536,2.859,2.0997,4.099,2.717848,10.170630222222222,4660.0,0.084,4.1995,3.5318083555555555,13.564974933333332,8155.400000000001,3495.4000000000005,-4.1994,2.4987,3.530910888888889,12.797888888888888,3026.9,4.1229,4.0358,0.02074105824641604
471,92.1079549314139,4.1985,4.1849,2.561,2.8583,2.0995,4.0984,2.7178533333333332,10.169378666666667,4660.0,0.08399,4.1995,3.5326848,13.567037155555555,8137.400000000001,3477.4000000000005,-4.1994,2.4996,3.531490222222222,12.801138666666667,3027.4,4.1179,4.0361,0.019478973186645578
472,92.11708359444208,4.1982,4.1852,2.5654,2.8586,2.0997,4.0984,2.717862666666667,10.168830222222224,4660.0,0.084,4.1995,3.5330631111111113,13.568007111111111,8131.400000000001,3471.4000000000005,-4.199,2.4996,3.5318402222222223,12.802424888888888,3027.7000000000003,4.1133,4.0367,0.01824243867587521
473,92.04559022399596,4.1982,4.1849,2.5654,2.8624,2.0997,4.0984,2.7178462222222226,10.168631111111111,4660.0,0.084,4.1995,3.530855466666667,13.558651733333335,8118.8,3468.8,-4.1997,2.499,3.529099111111111,12.78564888888889,3025.4,4.1294,4.0339,0.022739719503774167
474,92.00230587130105,4.1982,4.1846,2.566,2.8639,2.0997,4.0984,2.711958,10.14827022222222,4650.0,0.084,4.1995,3.5291167999999997,13.556053333333331,8176.000000000001,3516.000000000001,-4.1994,2.5,3.527439555555556,12.776142222222225,3024.0,4.1294,4.0324,0.02309853788636482
475,91.8549257802022,4.1976,4.1843,2.5582,2.8738,2.0995,4.0997,2.7177779999999996,10.173154666666667,4660.0,0.084,4.1995,3.524916977777778,13.539497244444444,8200.300000000001,3570.300000000001,-4.199,2.4993,3.5217888888888886,12.737245333333334,3019.3,4.1152,4.0249,0.021505120266730186
476,91.86557878505668,4.1982,4.1843,2.5678,2.8686,2.0995,4.0981,2.700136,10.110009777777776,4630.0,0.084,4.1995,3.522935111111111,13.541920711111112,8228.7,3588.7000000000007,-4.199,2.4993,3.522197333333333,12.74348,3019.6000000000004,4.1102,4.0256,0.02014765420338176
477,91.88662397582198,4.1976,4.1843,2.5669,2.8689,2.0993000000000004,4.0997,2.7060146666666665,10.130823111111111,4640.0,0.08398,4.1995,3.524554311111111,13.54528,8229.5,3589.5,-4.1994,2.5,3.523004222222222,12.74719822222222,3020.3,4.1127,4.0268,0.02045530313854373
478,91.83681335355898,4.1982,4.1843,2.5626,2.8723,2.0993000000000004,4.0993,2.706025777777778,10.130323555555556,4640.0,0.084,4.1995,3.523412622222222,13.53998648888889,8248.9,3618.8999999999996,-4.199,2.4993,3.5210944444444445,12.737168,3018.7000000000003,4.1145,4.0259,0.02110026196713493
479,91.9042205605544,4.1976,4.1846,2.5551,2.8645,2.0995,4.0987,2.700132222222222,10.110819555555556,4630.0,0.084,4.1995,3.5240213333333332,13.547707733333333,8297.0,3647.0,-4.1994,2.5,3.523678888888889,12.759192888888888,3020.8,4.1282,4.0296,0.023479544696861303
480,91.92593228862016,4.1976,4.1846,2.5657,2.8636,2.0997,4.0993,2.7119577777777777,10.150794666666668,4650.0,0.084,4.1995,3.525948444444444,13.54558862222222,8200.0,3560.0,-4.1994,2.4993,3.5245113333333333,12.763482666666668,3021.5,4.1161,4.0305,0.020383864361575545
481,91.91351730690182,4.1982,4.1846,2.5675,2.8639,2.0995,4.0981,2.7061053333333334,10.127392,4640.0,0.084,4.1995,3.525565511111111,13.544927288888887,8203.9,3563.8999999999996,-4.1994,2.4996,3.5240353333333334,12.760445333333331,3021.1000000000004,4.1251,4.0302,0.02259846644758775
482,91.76618937959172,4.1982,4.184,2.5672,2.8741,2.0993000000000004,4.0987,2.7060999999999997,10.127432888888888,4640.0,0.08399,4.1995,3.521422933333333,13.528201955555556,8225.9,3595.8999999999996,-4.199,2.5,3.5183866666666668,12.721098666666668,3016.4,4.1096,4.0228,0.02067158847344611
483,91.80473841946502,4.1982,4.1843,2.5554,2.8698,2.0995,4.0993,2.7001544444444443,10.111009777777776,4630.0,0.084,4.1995,3.520448,13.533001955555555,8286.2,3646.2000000000007,-4.199,2.499,3.519864666666667,12.73440888888889,3017.6000000000004,4.1102,4.0256,0.02014765420338176
